,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
316,1.14896E+18,1.14896E+18,2019-07-10 19:51:20 Sri Lanka Standard Time,7/10/2019,19:51:20,530,2775054089,indrajithtweets,Indrajith Bandara,,අපරාදේ ඉන්දියාව පැරදුනේ. මම හෙන බලාපොරොත්තුවෙන් හිටියේ. 😡😡  නවසීලන්ත කැරි වේසිඟේ පුතාලට හැමනිලාම යන්නෝන. 😡😡  #INDvNZ #CWC19 #SemiFinal1,si,[],[],[],0,0,0,"['indvnz', 'cwc19', 'semifinal1']",[],https://twitter.com/IndrajithTweets/status/1148960397338271745,FALSE,,0,,,,,,,,[],,,,
317,1.14212E+18,1.14212E+18,2019-06-21 23:04:16 Sri Lanka Standard Time,6/21/2019,23:04:16,530,2775054089,indrajithtweets,Indrajith Bandara,,"මොකෙක් හරි වේසිඟේ පුතෙක් අර කැච් එක මිස් කරා නේද?  ඒක ඇල්ලුවා නම් මැච් එක මීටත් කලින් ""විශිෂ්ඨ ජයග්‍රහණයක්"" ගන්න තිබුණා...  #ENGvSL #SLvENG #CWC19 #LionsRoar",si,[],[],[],2,0,16,"['engvsl', 'slveng', 'cwc19', 'lionsroar']",[],https://twitter.com/IndrajithTweets/status/1142123583008907266,FALSE,,0,,,,,,,,[],,,,
318,1.48301E+18,1.48301E+18,2022-01-17 14:54:28 Sri Lanka Standard Time,1/17/2022,14:54:28,530,1.33163E+18,kaviyabanis,greymatter,,දොඩම් කොහෙද ඇඹූල නරි දන්න හුත්ත,si,[],[],[],3,0,9,[],[],https://twitter.com/kaviyabanis/status/1483007301309308931,FALSE,https://twitter.com/Ranindu_/status/1483001055067934728,0,,,,,,,,[],,,,
319,1.46603E+18,1.46593E+18,2021-12-01 18:16:49 Sri Lanka Standard Time,12/1/2021,18:16:49,530,1.38223E+18,gayanibs,Gayan ibs,,@irajonline @NiroshanDikka අනේ උබෙ අම්මට හුකපන් හුත්තිගෙ බල්ලො  රාජපක්ෂලගෙ ගූකන හුත්තිගෙ බල්ල  🤮🤮🤮🤮🤮🤮,si,[],[],[],0,0,0,[],[],https://twitter.com/GayanIbs/status/1466025995652108296,FALSE,,0,,,,,,,,"[{'screen_name': 'irajonline', 'name': 'IRAJ', 'id': '124982587'}, {'screen_name': 'NiroshanDikka', 'name': 'Niroshan Dickwella', 'id': '2432041682'}]",,,,
320,1.44388E+18,1.44361E+18,2021-10-01 15:44:38 Sri Lanka Standard Time,10/1/2021,15:44:38,530,1.4036E+18,pasindu_12,Pasindu,,@salman__kingdom @funda_filmy උබේ අම්මාට හුකපන්,si,[],[],[],1,0,0,[],[],https://twitter.com/Pasindu_12/status/1443882038461796352,FALSE,,0,,,,,,,,"[{'screen_name': 'salman__kingdom', 'name': '𝓢ᴋ᭄𝓓𝓪𝓷𝓲ᴮᴼˢˢ 🇳🇵🇳🇵💛', 'id': '1441616121749114888'}, {'screen_name': 'funda_filmy', 'name': 'TheFilmyFunda', 'id': '1256776555608473600'}]",,,,
321,1.43733E+18,1.43695E+18,2021-09-13 13:42:15 Sri Lanka Standard Time,9/13/2021,13:42:15,530,1.42032E+18,kevin08410472,Kevin,,@nkashokbharan හුකපන් පොන්නයා.උබලගේ අම්මට කියලා ජොකෙක් මහ ගනින්. වේසිගේ පුතා😂💔,si,[],[],[],0,0,1,[],[],https://twitter.com/Kevin08410472/status/1437328256353509378,FALSE,,0,,,,,,,,"[{'screen_name': 'nkashokbharan', 'name': '𝗡.𝗞.𝗔𝘀𝗵𝗼𝗸𝗯𝗵𝗮𝗿𝗮𝗻', 'id': '39759035'}]",,,,
322,1.43156E+18,1.43156E+18,2021-08-28 15:40:17 Sri Lanka Standard Time,8/28/2021,15:40:17,530,246224922,rathgamaya,රත්තා 🌸,,@da_sukiya හුකපන් කැරි සුකියා,si,[],[],[],1,0,2,[],[],https://twitter.com/Rathgamaya/status/1431559756322201601,FALSE,,0,,,,,,,,"[{'screen_name': 'da_sukiya', 'name': 'Sukiya', 'id': '181142874'}]",,,,
323,1.42163E+18,1.42134E+18,2021-08-01 06:13:08 Sri Lanka Standard Time,8/1/2021,6:13:08,530,1.12097E+18,rupasinghasupun,supun Rupasingha,,@Mihindu_thAru (2/2)දැන් කියන්නෙපා මේවට නියම සිංහල ශෝක් වචන තියනවය කියලා. උබ හුකපන් කියන්න තියන එකට උබ මයිතූන්‍යේ යෙදියන් කියන්න තිබිලා හරියන්නෑනෙ.F*ck offකියන එකට make love offකියන්නෑනෙ.ඒවගේ තමා ..ඔය අතීතෙයි පරන බාශායි රජකාලෙයි මාර ආගමයි ජාතියයි අතගගා නොඉද නය ටික ගෙවාගන්න වැඩ කරලා බදු ගෙවන්න🙂,si,[],[],[],0,0,2,[],[],https://twitter.com/RupasinghaSupun/status/1421632557251055617,FALSE,,0,,,,,,,,[],,,,
324,1.41023E+18,1.41021E+18,2021-06-30 18:59:00 Sri Lanka Standard Time,6/30/2021,18:59:00,530,8.12871E+17,prasad_wc,Buddhika Prasad,,@ICC @KemarAJR @cricketworldcup මේ ලොන්තයෙක්ගෙ birthday එකට විශ් කරන්න පුලුවන් තොපිට G.O.A.T. @Sanath07 ට බෑ 😑🖕 හුකපන් පකේ icc 🖕,si,"[{'screen_name': 'sanath07', 'name': 'sanath jayasuriya', 'id': '194028861'}]",[],[],1,0,0,[],[],https://twitter.com/Prasad_Wc/status/1410228880514813953,FALSE,,0,,,,,,,,"[{'screen_name': 'ICC', 'name': 'ICC', 'id': '177547780'}, {'screen_name': 'KemarAJR', 'name': ""𝓚𝓮𝓶𝓪𝓻 𝓐𝓷𝓭𝓻𝓮' 𝓙𝓪𝓶𝓪𝓵 𝓡𝓸𝓪𝓬𝓱"", 'id': '149295504'}, {'screen_name': 'cricketworldcup', 'name': 'Cricket World Cup', 'id': '287117871'}]",,,,
325,1.36593E+18,1.36567E+18,2021-02-28 13:03:18 Sri Lanka Standard Time,2/28/2021,13:03:18,530,3334390273,defyixviiithara,deffy:,,@anushaka_____ අනේ හුකපන් බීඩිකන්නො උඹත්😂,si,[],[],[],1,0,1,[],[],https://twitter.com/defyixviiithara/status/1365928047086477314,FALSE,,0,,,,,,,,"[{'screen_name': 'anushaka_____', 'name': 'හොඳ පුතා', 'id': '1110203643695939590'}]",,,,
326,1.35987E+18,1.35987E+18,2021-02-11 19:56:17 Sri Lanka Standard Time,2/11/2021,19:56:17,530,1725841574,thetoka920,ටෝකා® 🇱🇰,,@anuwa01 හුකපන්,si,[],[],[],1,0,0,[],[],https://twitter.com/TheToka920/status/1359871382515929093,FALSE,,0,,,,,,,,"[{'screen_name': 'anuwa01', 'name': 'P U S P E', 'id': '707102986049347584'}]",,,,
327,1.35077E+18,1.35077E+18,2021-01-17 16:51:43 Sri Lanka Standard Time,1/17/2021,16:51:43,530,3089536357,imnaviya,• NaVe∃n MaYanThA🇱🇰 🇬🇧,,දික්වැල්ල උබ හුකපන්,si,[],[],[],0,0,0,[],[],https://twitter.com/imNaviya/status/1350765238954700802,FALSE,,0,,,,,,,,[],,,,
328,1.34998E+18,1.34998E+18,2021-01-15 12:56:23 Sri Lanka Standard Time,1/15/2021,12:56:23,530,3334390273,defyixviiithara,deffy:,,@NandiyaLive2 අහනවනම් අහපං නැත්නම් හුකපන් ස උඹලගෙ නාස් පොලු කඩපු මට කිවිසුමත් පුරුද්ද,si,[],[],[],1,0,1,[],[],https://twitter.com/defyixviiithara/status/1349981239881551873,FALSE,,0,,,,,,,,[],,,,
329,1.34524E+18,1.34524E+18,2021-01-02 11:02:16 Sri Lanka Standard Time,1/2/2021,11:02:16,530,1.29275E+18,heshankavishka3,ಠ_ಠ𝙷𝚎𝚜𝚑𝚊𝚗ಠ_ಠ,,ෆක් කිව්වට අවුලක් නෑ මල්ලී.........  හුකපන් කිව්වොත් තමයි මෙහෙ සංස්කෘතික ජාන කැලතෙන්නේ ! 🙂🥀,si,[],[],[],0,0,0,[],[],https://twitter.com/Heshankavishka3/status/1345241479736770564,FALSE,,0,,,,,,,,[],,,,
330,1.34276E+18,1.34276E+18,2020-12-26 14:29:25 Sri Lanka Standard Time,12/26/2020,14:29:25,530,3089536357,imnaviya,• NaVe∃n MaYanThA🇱🇰 🇬🇧,,අනේහ් හුකපන් 🙂❤️,si,[],[],[],0,0,5,[],[],https://twitter.com/imNaviya/status/1342756894503419904,FALSE,,0,,,,,,,,[],,,,
331,1.33514E+18,1.33514E+18,2020-12-05 13:45:33 Sri Lanka Standard Time,12/5/2020,13:45:33,530,1.1211E+18,_sd09_,Sithika Dinusahan😇.,,මොන කැරියාද තැබිලි ගහේ කිව්වේ මෙව්වා රැප් බන්. අතුරේ යන තොපි නලුවෝ නෙමේ හිත රිදුනේ නැත්තන්. නින්ද යනකන් ඔලුව අත ගෑවත් ටොක්කක් නැත්තන්. පණ දෙන්න ඕනේ කලාවක් නෙමේ අනේ හුකපන් රැප් බන්‼️                              - Minol -,si,[],[],[],0,0,1,[],[],https://twitter.com/_sd09_/status/1335135711347974145,FALSE,,0,,,,,,,,[],,,,
332,1.3349E+18,1.33486E+18,2020-12-04 21:49:15 Sri Lanka Standard Time,12/4/2020,21:49:15,530,1.20246E+18,nadashdha,Dilhani Nadashdha Perera,,@ChalakaJagath මන් බෞද්ධ තමයි කැරි පොන්න හුත්තිගේ පුතෝ. තෝ ගිහින් තොගේ අම්මාට හුකපන් පොන්න ඌරා. තෝ වගේ කැරි පොන්න වේස බල්ලන්ට කතා කරන්න ඕන භාෂාව තමයි මේ. තෝ ගිහින් පුකේ ඇරපන් තොගේ අම්මාට. එහෙම නැත්නම් තොට අසහනේ නම් යකඩ උලක් රත් කරලා තියා ගනින් තොගේ අහවල් එකට.,si,[],[],[],1,0,1,[],[],https://twitter.com/nadashdha/status/1334895050485096453,FALSE,,0,,,,,,,,[],,,,
333,1.33478E+18,1.33475E+18,2020-12-04 13:52:18 Sri Lanka Standard Time,12/4/2020,13:52:18,530,1.29526E+18,ovinkaushalya96,රෝමියෝ ✨,,@Donpeter_nara @Iam_paala හුකපන් පීටර් 😐,si,[],[],[],1,0,1,[],[],https://twitter.com/OvinKaushalya96/status/1334775022716645376,FALSE,,0,,,,,,,,"[{'screen_name': 'Iam_paala', 'name': 'පාල', 'id': '1251532423407403008'}]",,,,
334,1.33203E+18,1.33203E+18,2020-11-27 00:22:59 Sri Lanka Standard Time,11/27/2020,0:22:59,530,3089536357,imnaviya,• NaVe∃n MaYanThA🇱🇰 🇬🇧,,අනේ හුකපන් !,si,[],[],[],2,0,3,[],[],https://twitter.com/imNaviya/status/1332034633047961604,FALSE,,0,,,,,,,,[],,,,
335,1.33158E+18,1.33158E+18,2020-11-25 18:19:04 Sri Lanka Standard Time,11/25/2020,18:19:04,530,9.05465E+17,romi_himansh,Hiruna,,ෆක් කිවුවට අවුලක් නෑ  මල්ලි.....  හුකපන් කිවුවොත් තමයි මෙහෙ සංස්කෘතික ජාන කැලතෙන්නෙ !  🌝🌹,si,[],[],[],0,0,2,[],[],https://twitter.com/romi_himansh/status/1331580665662377986,FALSE,,0,,,,,,,,[],,,,
336,1.31894E+18,1.31893E+18,2020-10-21 20:59:15 Sri Lanka Standard Time,10/21/2020,20:59:15,530,1.31888E+18,sachiyad1,Sachiyad,,@SVegvari අනේ අප්ප්ට හුකපන් කැරියෝඔ,si,[],[],[],1,0,1,[],[],https://twitter.com/Sachiyad1/status/1318937399561519104,FALSE,,0,,,,,,,,"[{'screen_name': 'SVegvari', 'name': 'Steve Vegvari', 'id': '1385663808'}]",,,,
337,1.3164E+18,1.3164E+18,2020-10-14 21:08:20 Sri Lanka Standard Time,10/14/2020,21:08:20,530,2775054089,indrajithtweets,Indrajith Bandara,,මේක අම්මට සිරි වෙන රටක්  කකුලුවො රෙස්ටුරන්ට් එකක් කරන එකෙක්ට බල්ලො ගැන කතා කරන්න බෑ බල්ලො ගැන කතා කරන එකී හරක් ගැනත් කතා කරන්න ඕන හරක් ගැන කතා කරන එකාට කුකුලගේ දුක පේන්නෑලු... කුකුලා වගේම හාල්මැස්සො ගැනත් කතා කරන්නලු..  අනේ හුකපන් ශ්‍රී ලාංකිකයිනේ...,si,[],[],[],0,0,3,[],[],https://twitter.com/IndrajithTweets/status/1316402971840704512,FALSE,,0,,,,,,,,[],,,,
338,1.31639E+18,1.31639E+18,2020-10-14 20:31:16 Sri Lanka Standard Time,10/14/2020,20:31:16,530,246224922,rathgamaya,රත්තා 🌸,,මේක අම්මට සිරි වෙන රටක්  කකුලුවො රෙස්ටුරන්ට් එකක් කරන එකෙක්ට බල්ලො ගැන කතා කරන්න බෑ බල්ලො ගැන කතා කරන එකී හරක් ගැනත් කතා කරන්න ඕන හරක් ගැන කතා කරන එකාට කුකුලගේ දුක පේන්නෑලු... කුකුලා වගේම හාල්මැස්සො ගැනත් කතා කරන්නලු..  අනේ හුකපන් ශ්‍රීලාංකිකයිනේ...,si,[],[],[],7,10,76,[],[],https://twitter.com/Rathgamaya/status/1316393644543229953,FALSE,,0,,,,,,,,[],,,,
339,1.48189E+18,1.48189E+18,2022-01-14 13:06:24 Sri Lanka Standard Time,1/14/2022,13:06:24,530,35206582,dumidunalaka,දුමිදු,,@Hellloerror ටහුකන්ඩ....😬🙄😒,si,[],[],[],1,0,1,[],[],https://twitter.com/dumidunalaka/status/1481892943174987778,FALSE,,0,,,,,,,,"[{'screen_name': 'Hellloerror', 'name': '404 Error!', 'id': '1252601029906046977'}]",,,,
340,1.47856E+18,1.47856E+18,2022-01-05 08:09:13 Sri Lanka Standard Time,1/5/2022,8:09:13,530,429624563,amisosweet,Dinal,,චැට් ඇන්ඩ් මියුසික් කරපු එකාද දැන් ITN එකේ ලොක්කා ? ටහුකන්ඩ 😝😝  https://t.co/7XA7VNH4UZ,si,[],[],['https://pbs.twimg.com/tweet_video_thumb/FITjcHNXEAEPZ7Y.jpg'],1,0,3,[],[],https://twitter.com/AmIsoSweet/status/1478556662734671876,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/FITjcHNXEAEPZ7Y.jpg,,,,,,,[],,,,
341,1.46426E+18,1.4642E+18,2021-11-26 21:34:14 Sri Lanka Standard Time,11/26/2021,21:34:14,530,2531566843,bmadhuranga1,Buddhika Madhuranga,,@hirunews @hirunews ටහුකන්ඩ මොනාද උක්කන්න මේ දෙන නිව්ස්... අන්දමන්ද දූපතේ මිනිස්සු තවත් අන්දමන්ද වෙනවනේ,si,[],[],[],0,0,1,[],[],https://twitter.com/bmadhuranga1/status/1464263737553002510,FALSE,,0,,,,,,,,"[{'screen_name': 'hirunews', 'name': 'Hiru News', 'id': '351341475'}]",,,,
342,1.44727E+18,1.44727E+18,2021-10-11 00:21:25 Sri Lanka Standard Time,10/11/2021,0:21:25,530,1.11064E+18,hennadigek,Mahendra K.Hennadige,,දවල්ට පොර ටොක් දෙනවා රටට... රැට ගෑස් වැඩි කරලා ජනතාවට අරිනවා....මරැ පවුලක් හොදටම කරනවා... ටහුකන්ඩ😡😡,si,[],[],[],0,0,1,[],[],https://twitter.com/HennadigeK/status/1447273579473682435,FALSE,,0,,,,,,,,[],,,,
343,1.44325E+18,1.44325E+18,2021-09-29 22:06:21 Sri Lanka Standard Time,9/29/2021,22:06:21,530,1.33088E+18,mr_thilina,කැප්ටන්🌎,,කන්නේ ඉතාලියේ රෙන්නේ ලංකාවේ ටොක් දෙන්නේ ජෝ බයිඩීන් වගේ ටහුකන්ඩ,si,[],[],[],2,1,12,[],[],https://twitter.com/mr_thilina/status/1443253324078145536,FALSE,https://twitter.com/Us3rChang3d/status/1443247057372778497,0,,,,,,,,[],,,,
344,1.44325E+18,1.44325E+18,2021-09-29 21:38:20 Sri Lanka Standard Time,9/29/2021,21:38:20,530,429624563,amisosweet,Dinal,,අපිට මේ පාන් කියා ගන්න බැරුව ඉන්නවා අරූ එහෙ අපිව බඩජාරියෝ කරලා.. ටහුකන්ඩ 😝😝😝,si,[],[],[],1,0,7,[],[],https://twitter.com/AmIsoSweet/status/1443246275126644738,FALSE,,0,,,,,,,,[],,,,
345,1.41196E+18,1.41193E+18,2021-07-05 13:41:39 Sri Lanka Standard Time,7/5/2021,13:41:39,530,1.33483E+18,pushpe_,Pushpe,,@HemalDevinda ටහුකන්ඩ මාවත් මෙවුව කරලා ටී ඇල් එකෙ පෙන්නනව අප්පිරියයි,si,[],[],[],0,0,0,[],[],https://twitter.com/Pushpe_/status/1411960957924909057,FALSE,,0,,,,,,,,"[{'screen_name': 'HemalDevinda', 'name': '🇩\u200c 🇪\u200c 🇻\u200c \uea00', 'id': '1354618945999757313'}]",,,,
346,1.40627E+18,1.40627E+18,2021-06-19 20:38:11 Sri Lanka Standard Time,6/19/2021,20:38:11,530,429624563,amisosweet,Dinal,,@maalupaan ටහුකන්ඩ 🤦🏻‍♂️😂. කමක් නෑ නෙගටිව් මාකටින් කියලා හිත හදාගන්නවා 😂😂🤭,si,[],[],[],1,0,2,[],[],https://twitter.com/AmIsoSweet/status/1406267572341948416,FALSE,,0,,,,,,,,"[{'screen_name': 'maalupaan', 'name': 'Jerry \uea00 🇱🇰', 'id': '4632654077'}]",,,,
347,1.40617E+18,1.40617E+18,2021-06-19 14:03:54 Sri Lanka Standard Time,6/19/2021,14:03:54,530,429624563,amisosweet,Dinal,,ටහුකන්ඩ මගෙ එක විකුනලා ඈතින් පොල් ඉඩමක් ගන්නවා එහෙනම් 😂😂😂,si,[],[],[],2,0,7,[],[],https://twitter.com/AmIsoSweet/status/1406168349655003143,FALSE,https://twitter.com/Bunis_Malli/status/1406166872974712832,0,,,,,,,,[],,,,
348,1.40547E+18,1.40547E+18,2021-06-17 15:34:06 Sri Lanka Standard Time,6/17/2021,15:34:06,530,429624563,amisosweet,Dinal,,ටහුකන්ඩ කාර්ගීල්ස් එකක් ටව්මේ තියන් මුන් ඇප් එකෙන් ඩිලිවර් කරන්නේ නෑ කියනවා නේ 🤨,si,[],[],[],1,0,3,[],[],https://twitter.com/AmIsoSweet/status/1405466274134585345,FALSE,,0,,,,,,,,[],,,,
349,1.40152E+18,1.40152E+18,2021-06-06 18:31:33 Sri Lanka Standard Time,6/6/2021,18:31:33,530,429624563,amisosweet,Dinal,,යකෝ ලාර්ජ් පීසා එක මෙච්චර පොඩි ද දැන් . ටහුකන්ඩ 😑😑😑,si,[],[],[],2,0,21,[],[],https://twitter.com/AmIsoSweet/status/1401524661981044740,FALSE,,0,,,,,,,,[],,,,
350,1.3976E+18,1.39759E+18,2021-05-26 22:17:27 Sri Lanka Standard Time,5/26/2021,22:17:27,530,429624563,amisosweet,Dinal,,@Disapamok ටහුකන්ඩ බිස්නස් එකක් වත් කරගන්න දීහන්කො.. 🙄😂,si,[],[],[],1,0,2,[],[],https://twitter.com/AmIsoSweet/status/1397595245622222855,FALSE,,0,,,,,,,,"[{'screen_name': 'Disapamok', 'name': 'Dizy', 'id': '1084343288767733761'}]",,,,
351,1.39126E+18,1.39124E+18,2021-05-09 10:24:41 Sri Lanka Standard Time,5/9/2021,10:24:41,530,429624563,amisosweet,Dinal,,@harsha_sira ටහුකන්ඩ ඒකත් ඇත්ත 🙊😝,si,[],[],[],0,0,1,[],[],https://twitter.com/AmIsoSweet/status/1391255280839581698,FALSE,,0,,,,,,,,"[{'screen_name': 'harsha_sira', 'name': '- H A R Sira H A -', 'id': '576309961'}]",,,,
352,1.38948E+18,1.38945E+18,2021-05-04 12:45:32 Sri Lanka Standard Time,5/4/2021,12:45:32,530,429624563,amisosweet,Dinal,,@P0dda ටහුකන්ඩ දැන් නම් බයයි 😂,si,[],[],[],1,0,0,[],[],https://twitter.com/AmIsoSweet/status/1389478784982732801,FALSE,,0,,,,,,,,"[{'screen_name': 'P0dda', 'name': '-Podda', 'id': '14611672'}]",,,,
353,1.38452E+18,1.38452E+18,2021-04-20 20:30:43 Sri Lanka Standard Time,4/20/2021,20:30:43,530,429624563,amisosweet,Dinal,,@maalupaan ටහුකන්ඩ ඒ කාලේ සල්ලිත් දුන්නා ද 😝😝🥺,si,[],[],[],1,0,0,[],[],https://twitter.com/AmIsoSweet/status/1384522424759115778,FALSE,,0,,,,,,,,"[{'screen_name': 'maalupaan', 'name': 'Jerry \uea00 🇱🇰', 'id': '4632654077'}]",,,,
354,1.3829E+18,1.38289E+18,2021-04-16 08:46:08 Sri Lanka Standard Time,4/16/2021,8:46:08,530,1.11702E+18,qazithen,Asitha Sahanpriya,,@Kanishkaharsha2 ටහුකන්ඩ 😂😂😂 ඒක ආතල්,si,[],[],[],1,0,0,[],[],https://twitter.com/qAzithen/status/1382895556029075460,FALSE,,0,,,,,,,,"[{'screen_name': 'Kanishkaharsha2', 'name': '👉ⓀⒶⓃⒾⓈⒽⓀⒶ☸️🇱🇰🙏', 'id': '1040397797223100416'}]",,,,
355,1.38017E+18,1.38017E+18,2021-04-08 20:33:34 Sri Lanka Standard Time,4/8/2021,20:33:34,530,429624563,amisosweet,Dinal,,ටහුකන්ඩ මගෙත් නහයට අනීද 😩😩,si,[],[],[],0,0,0,[],[],https://twitter.com/AmIsoSweet/status/1380174487165960195,FALSE,https://twitter.com/22Dinuk/status/1380172059800526851,0,,,,,,,,[],,,,
356,1.37399E+18,1.37398E+18,2021-03-22 18:45:14 Sri Lanka Standard Time,3/22/2021,18:45:14,530,126199072,thatsyseng,kusal,,@janitHHH ටහුකන්ඩ ටයර් දඩේ 3000ක් ද කොහෙදලු ඕයි 😅,si,[],[],[],0,0,0,[],[],https://twitter.com/thatsyseng/status/1373986631233859593,FALSE,,0,,,,,,,,"[{'screen_name': 'janitHHH', 'name': 'Janith Hasantha', 'id': '491386888'}]",,,,
357,1.37064E+18,1.37064E+18,2021-03-13 13:04:00 Sri Lanka Standard Time,3/13/2021,13:04:00,530,429624563,amisosweet,Dinal,,ටහුකන්ඩ ... අපරාදෙ ඉගනගත්තේ😝😝  https://t.co/oPKd2lRL3K,si,[],[],['https://pbs.twimg.com/media/EwV9JCPVoAEIu5e.jpg'],0,1,3,[],[],https://twitter.com/AmIsoSweet/status/1370639265290276865,FALSE,,1,https://pbs.twimg.com/media/EwV9JCPVoAEIu5e.jpg,,,,,,,[],,,,
358,1.36525E+18,1.36525E+18,2021-02-26 16:16:15 Sri Lanka Standard Time,2/26/2021,16:16:15,530,429624563,amisosweet,Dinal,,ට්‍රැවල් පේජස් වල හොටෙල් ප්‍රොමෝට් කරද්දී ෆුල් බෝර්ඩ් ගානත් දාපියව්. චෙක් කරලා බලද්දි පනස්දාහක්. ටහුකන්ඩ 😒😒,si,[],[],[],0,0,2,[],[],https://twitter.com/AmIsoSweet/status/1365251826749083651,FALSE,,0,,,,,,,,[],,,,
359,1.48566E+18,1.48557E+18,2022-01-24 22:19:30 Sri Lanka Standard Time,1/24/2022,22:19:30,530,1.38889E+18,sasi_nilanka,Sasini Nilanka,,@zcorpion_x උණ හැදිලා හිටියා ආවද බලන්න වත්.තොපි වගේ යාලුවෝ පොල් පිත්තකින් කපා ගන්න පුලුවන් 😒😒,si,[],[],[],1,0,1,[],[],https://twitter.com/sasi_nilanka/status/1485656013877682180,FALSE,,0,,,,,,,,"[{'screen_name': 'zcorpion_x', 'name': 'Saviii🍁', 'id': '2925554527'}]",,,,
360,1.48553E+18,1.48553E+18,2022-01-24 14:10:55 Sri Lanka Standard Time,1/24/2022,14:10:55,530,3591912206,unknown_lankan,see more… 🐸,,බයියනි තොපි නිදිද???,si,[],[],[],2,0,28,[],[],https://twitter.com/unknown_lankan/status/1485533058556391424,FALSE,,0,,,,,,,,[],,,,
361,1.48552E+18,1.4849E+18,2022-01-24 13:15:28 Sri Lanka Standard Time,1/24/2022,13:15:28,530,117391768,achiralk,Achira Liyanage,,@warnasii තොපි දෙන්නම මැරෙන්නයි යන්නෙ නංගියෙ. පරිස්සමෙන්,si,[],[],[],0,0,1,[],[],https://twitter.com/achiralk/status/1485519105113600002,FALSE,,0,,,,,,,,"[{'screen_name': 'warnasii', 'name': 'ඇහැළ මලී', 'id': '1430829479115427848'}]",,,,
362,1.48529E+18,1.48528E+18,2022-01-23 22:11:02 Sri Lanka Standard Time,1/23/2022,22:11:02,530,9.54271E+17,setdisc41955137,Set Discoveroff,,@Dailymirror_SL හුත්තෝ තොපි ගංජා ගහලාද නිව්ස් ලියන්නේ... පාරේ හිඟා කාපිය ඔයිට හොඳයි,si,[],[],[],0,0,0,[],[],https://twitter.com/SetDisc41955137/status/1485291496530399233,FALSE,,0,,,,,,,,"[{'screen_name': 'Dailymirror_SL', 'name': 'DailyMirror', 'id': '66329707'}]",,,,
363,1.48495E+18,1.48495E+18,2022-01-22 23:48:50 Sri Lanka Standard Time,1/22/2022,23:48:50,530,9.54064E+17,chakshana1,Chakshana,,"ශිෂ්‍යත්වේ ලියන, අඬන ළමයි දැකලා හිනා වෙන්න එපා බොලව්. Exam එකක් තියලා වැඩිම ලකුණු ගන්න අයට සංවර්ධිත රටක citizenship දෙනවා කියලා කිව්වොත් තොපි එදාට මැරෙන්නෙත් මීට වඩා අන්ත විදිහට 🥴🥴😹🤓",si,[],[],[],0,0,2,[],[],https://twitter.com/Chakshana1/status/1484953717862727691,FALSE,,0,,,,,,,,[],,,,
364,1.48474E+18,1.4847E+18,2022-01-22 09:21:34 Sri Lanka Standard Time,1/22/2022,9:21:34,530,2343498458,dongunadasa,dongunadasa,,@HemalDevinda යකෝ තොපි කුණු හරැප ලියන්නේ තොපේ ගොංකම පදර්ශනයකිරීමයි තොපේ විකුතිු කාමය ලොවට විදහා දැක්මයි???,si,[],[],[],1,0,2,[],[],https://twitter.com/dongunadasa/status/1484735465890537475,FALSE,,0,,,,,,,,"[{'screen_name': 'HemalDevinda', 'name': '🇩\u200c 🇪\u200c 🇻\u200c \uea00', 'id': '1354618945999757313'}]",,,,
365,1.48416E+18,1.48416E+18,2022-01-20 18:58:21 Sri Lanka Standard Time,1/20/2022,18:58:21,530,3591912206,unknown_lankan,see more… 🐸,,බයියනි තොපි නිදිද,si,[],[],[],3,0,17,[],[],https://twitter.com/unknown_lankan/status/1484155842421456897,FALSE,,0,,,,,,,,[],,,,
366,1.48401E+18,1.48401E+18,2022-01-20 09:10:58 Sri Lanka Standard Time,1/20/2022,9:10:58,530,8.67272E+17,lankanewscolom,Lanka News Column,,"""තොපි එකෙක්ට බත් කන්න තියන්නෙ නෑ. පුළුවන් නම් වරෙල්ලා යුනිෆෝර්ම් නැති වෙලාවට.""  https://t.co/a8HyCFrKpW",si,[],['https://www.lankanewscolumn.lk/archives/63882'],[],0,0,0,[],[],https://twitter.com/LankaNewsColom/status/1484008020841541636,FALSE,,0,,,,,,,,[],,,,
367,1.48375E+18,1.48375E+18,2022-01-19 16:23:18 Sri Lanka Standard Time,1/19/2022,16:23:18,530,1.27401E+18,cats1st_,( ꈍᴗꈍ) 🐈 🍥,,🤣😲😅😀 රට හදන්න වීදි බසී. අනේ බම් තොපි! මේ වෘත්තීය සමිති නායකයින් සෙට් එක වට කරගෙන මාධ්‍ය සංදර්ශන කරන සෙට් එකද ලංකාව ගොඩ නගන ජන පවුර?,si,[],[],[],0,0,0,[],[],https://twitter.com/Cats1st_/status/1483754434140454914,FALSE,https://twitter.com/NewsfirstSL/status/1483751769784172544,0,,,,,,,,[],,,,
